1.22301462,0.154380956,3.053073133,0.223443025,0.703314752,70.81401178,3024,275.9259259,13.46533559,8
10.79885081,-0.088517375,22.68332873,0.287312351,0.67286447,68.67766953,502,297,18.05238513,8
5.316204287,0.082059417,10.84403804,0.159994293,0.480575164,27.13969696,505,114.4,8.510315056,8
2.18080864,0.247317915,5.139732511,0.218744875,0.829282861,38.7882251,353,117.4,10.40369679,8
1.080257403,-0.042144092,4.299574346,0.214150989,0.76438367,80.11858582,786,234,13.18624427,8
1.870695998,0.269148927,4.181876289,0.191921372,0.667251244,23.74974747,146,51.1,7.281649542,8
0.970689306,0.277724711,2.121895889,0.200400737,0.679634516,23.93843052,255,54.58823529,7.226866586,8
1.357000825,-0.029476092,4.441621241,0.237520077,0.843772479,55.42364459,457,161,12.38765646,8
1.679272166,0.306288596,3.805655642,0.195120901,0.564245233,601.8182288,1899342,8580.487624,13.96105087,8
3.771299868,0.206764932,13.21917838,0.666109013,0.975321319,828.9343913,29693,15760,116.9916642,8
2.863628034,0.259564565,7.986052749,0.499261384,0.936052189,870.0183348,33769,12970,92.75404977,8
4.545643515,0.244511091,12.61184382,0.54268998,0.966934112,870.2460676,32797,17691,123.6145597,8
4.875424072,0.328191775,12.92121217,0.565913505,0.967422311,823.7350647,32190,17176.66667,121.7271709,8
1.743755476,0.316982427,4.516185901,0.262250014,0.69700495,361.2819203,21014,4098.833333,38.71182981,8
3.914079628,0.172400812,11.0779402,0.7205487,0.966468025,1446.742207,33379,27104.5,184.1902262,8
4.360290076,0.235828722,12.96129274,0.745004399,0.965684565,1338.922402,34128,27610,186.014712,8
4.349834599,0.212544825,13.40740257,0.656607394,0.961563396,1144.280267,25173,20280.5,159.4096823,8
4.887787224,0.255011587,13.7600828,0.592523933,0.951723199,538.3974926,24057,9099.75,83.88394755,8
3.841722675,0.211380827,12.31755613,0.761574371,0.969774824,1244.327994,21483,20367,160.7995533,8
2.070256148,0.35828099,4.5402515,0.187205198,0.572581649,252.328348,1535061,10354.78276,15.42579886,8
4.496298516,0.143179865,14.08710746,0.765372877,0.968160448,1154.812752,19085,18977.5,155.3801248,8
2.98714802,0.246967932,8.594014737,0.455728864,0.922179373,612.819327,17560,8865,89.1033152,8
3.967859306,0.351506718,11.18205991,0.733299674,0.911388566,824.9306756,17530,11665,100.2770377,8
4.4770699,0.143922827,16.70061463,1.368365986,0.974355845,1200.064538,16702,16618.5,145.332918,8
4.075216623,0.315287541,10.97314041,0.587087275,0.900974601,606.010191,16716,7279,76.85834756,8
4.586033109,0.1977719,13.16525688,0.843090981,0.901810773,720.1574072,13804,9254.333333,102.328187,8
1.662041778,0.296105976,3.874189242,0.201765369,0.603787097,418.7244318,1209100,6521.3125,14.25533631,8
1.980669314,0.346156352,4.482021056,0.196116611,0.593083898,277.1605245,1419927,7038.072785,14.37634119,8
2.150965677,0.377653499,4.829314815,0.189775166,0.577699357,188.0985108,1430631,6225.761111,13.37375593,8
2.311764134,0.23268022,8.20713963,0.262196456,0.714573596,482.9531744,12196,4053.833333,52.79168045,8
3.69296035,0.261758106,11.45479094,0.301539341,0.906596709,413.8233765,12270,5157,65.99026783,8
4.602663831,0.13913488,15.70952454,0.3193832,0.895015709,511.0632304,11305,6225.5,80.8114815,8
2.79257032,0.154542471,6.856002479,0.226512338,0.814750881,660.5848002,30657,19627.66667,136.287136,8
2.546217233,0.14655807,7.069100136,0.312715678,0.869503551,1014.318326,58993,29690.5,148.1009864,8
2.168544028,0.587789608,4.5413841,0.175182771,0.501979186,743.8030455,715348,19526.43662,32.25988467,8
2.936918522,0.147607988,7.29719461,0.224262625,0.816408167,657.3343794,30707,19804.66667,136.5781565,8
2.201427917,0.152067343,5.242179448,0.270118093,0.857840304,663.2457189,59199,19851.66667,99.89929876,8
2.093863417,0.556361421,4.405720698,0.18014212,0.518956525,842.5800794,1379002,23152.83333,28.08801659,8
2.827811422,0.158610871,6.789638537,0.316892529,0.88028926,995.747258,59267,29804,147.741525,8
2.600617731,0.147136674,6.486400657,0.302758717,0.85226112,1000.075685,59292,29830.5,148.1735718,8
2.517884919,0.15471615,6.391102729,0.308755935,0.858045366,1007.98685,59377,29883,148.5707177,8
2.714115354,0.158785883,6.991309809,0.319027389,0.869882933,1019.507666,59471,29922,148.4475362,8
2.535162278,0.150493372,5.690414234,0.305977331,0.856443418,991.5046174,59373,29878,148.4942481,8
2.684044247,0.154944692,6.042256938,0.312728385,0.863542879,997.4335495,59495,29930.5,148.388769,8
2.689184875,0.161543853,5.624171449,0.31143513,0.866747838,993.6081707,59595,29978.5,148.4394673,8
2.680741777,0.149747734,5.334862163,0.304305692,0.859022032,990.9157826,59659,30040.5,149.3839364,8
2.679084013,0.152498578,5.976241073,0.304145326,0.858292242,980.1700936,59761,30081,149.2107972,8
2.829376653,0.159952807,6.610103628,0.312374222,0.875029919,981.2944623,59756,30073,149.0455286,8
1.519758517,0.449754253,3.347762526,0.192687784,0.591345782,599.8281847,717710,22549.12903,35.4309591,8
2.873737902,0.101648524,6.557519649,0.201229326,0.518021278,691.5749878,30427,19970,131.301962,8
3.278946784,0.098682665,8.55077033,0.229908297,0.771886917,1071.625938,30993,29957.5,195.1942612,8
3.209848632,0.140065811,7.112380207,0.228960129,0.770379356,1042.605122,30765,30126,195.7916906,8
3.174364249,0.105991219,7.270483122,0.230182172,0.768885814,1038.119841,30788,30102,195.7322962,8
2.12910982,0.414178639,4.605229383,0.182904687,0.591076767,696.3126181,714114,17631.2,28.47958468,8
3.240319698,0.139181521,7.578774065,0.229743646,0.76540489,1041.847763,30654,30320,196.4306665,8
3.192642849,0.14439695,7.70723775,0.229597964,0.76444492,1040.726443,31007,30373.5,196.6061472,8
3.260002216,0.057756834,7.495413076,0.229899795,0.763366457,1043.841666,31094,30404,196.6565596,8
3.233271085,0.139932169,8.298013696,0.22821468,0.763876031,1043.43355,31319,30504.5,197.0063162,8
1.753098396,0.372435882,4.112247266,0.188593676,0.635631088,929.4313071,728265,26776.22642,40.67546945,8
3.240865861,0.053301755,9.535023776,0.229952634,0.762675229,1030.483802,31446,30425,196.7541769,8
3.233004315,0.13941809,7.701339451,0.224581792,0.762143754,1024.67619,31327,30952.5,198.4917677,8
3.166656955,0.109016454,7.867503254,0.224781045,0.762481312,1014.806133,31139,30935.5,198.4078226,8
3.325171308,0.114513492,7.196694882,0.224942535,0.763133745,1047.190909,30982,30885,198.2736823,8
3.271104974,0.139890196,7.398108179,0.227167474,0.755953067,1040.797511,31156,30987.5,198.5860105,8
3.203205443,0.143778647,7.07221468,0.22878638,0.753975029,1048.300559,31264,30979.5,198.5268517,8
3.321514557,0.117588218,8.056499081,0.228685251,0.753791316,1032.584307,31473,30973.5,198.5689505,8
1.711967275,0.542099342,3.852504738,0.173837951,0.460224217,710.5110428,736296,24635.47458,36.93289517,8
3.172131732,0.120178759,8.202833201,0.225253894,0.755503588,1037.001569,31605,31161,199.1721777,8
3.485413963,0.346932801,8.155701217,0.223624004,0.558526705,643.582768,26450,16932.66667,120.9728344,8
4.183806496,0.637377755,9.619771038,0.226069423,0.720946913,646.4328522,26524,17003,121.5504278,8
4.215080679,0.300118856,10.03654666,0.263792108,0.833308718,979.25588,26508,25457,179.9901143,8
4.049682206,0.266141097,8.896486125,0.261686348,0.840392698,963.1878605,25471,25248.5,179.2827049,8
3.950441133,0.421666864,9.755086086,0.238118595,0.834982866,645.6636483,25452,16911.33333,122.1128744,8
2.514721518,0.526921288,5.435318246,0.181438633,0.488748866,408.6605606,603817,6953.192982,15.17964996,8
4.153659436,0.340369221,9.627217992,0.236473087,0.821650081,652.6873375,25713,16972.66667,123.0193029,8
4.01776613,0.604006897,8.582111109,0.239381919,0.85221542,647.6636483,25928,17002.33333,121.1812274,8
4.205043668,0.280955666,9.353526562,0.507267502,0.86687929,1947.026479,51389,51389,255.7789427,8
3.996935383,0.268154819,8.980349391,0.244419624,0.831401867,947.5340546,26838,26720.5,184.4334617,8
2.357834973,0.521977251,4.908710213,0.180742914,0.561383885,461.7277628,1245067,8608.510345,13.54959907,8
4.103252596,0.238431727,8.44441597,0.244431166,0.829505983,965.3447148,27009,26794,184.6721856,8
3.977293857,0.277720875,8.621062993,0.466727454,0.86818977,1901.777741,54091,54091,262.4324679,8
2.352223441,0.500097197,4.874078506,0.181080452,0.533660958,468.7795017,1249761,8522.755102,13.32718755,8
2.390598772,0.605629014,4.984965346,0.177196023,0.445187189,490.101003,1250483,8703.208333,13.29027485,8
3.940848512,0.26765135,11.05975734,0.464003124,0.867340648,1938.961508,54129,54129,262.4955322,8
3.961336089,0.262990792,10.35222319,0.463620282,0.867390177,1953.796031,54226,54226,262.7112917,8
2.4708486,0.609216226,5.042935857,0.176496326,0.465973879,514.8476712,1257888,8815.244755,13.30690863,8
3.274572671,0.477172729,7.297723119,0.311625507,0.787532582,953.0990258,54104,27057.5,133.0838003,8
2.487164685,0.514808569,5.191311249,0.181436304,0.502320613,509.1911546,1258445,8700.882759,13.47784181,8
3.950953828,0.294161625,8.912017874,0.460823116,0.866129024,1911.582828,54104,54104,262.4348937,8
4.182901918,0.285437056,11.0738451,0.459178955,0.862274604,2038.204148,54734,54734,263.9683832,8
4.289435956,0.431278071,10.22279179,0.320884451,0.804721585,1006.859433,54681,27371.5,136.3626986,8
2.603628152,0.603720583,5.369033365,0.175440205,0.462934981,294.1615467,1276306,6157.110577,10.80949464,8
4.251566087,0.25474198,15.66584965,0.460298896,0.8608308,2042.789935,54732,54732,263.9539124,8
2.480516723,0.546602458,5.189692747,0.178795636,0.478803262,255.1437758,1279559,6355.326733,11.04837567,8
4.355881649,0.287197942,9.145173344,0.451160249,0.859101627,2026.796031,55440,55440,265.6584174,8
1.361719925,0.008558723,4.503202406,0.240162566,0.835611323,64.58003846,628,194.1666667,12.85390302,8
3.565280589,2.09954768,6.641409529,0.221387708,0.685413206,55.5852453,1745,112.9285714,8.058133152,8
2.773519294,-0.000608232,7.554110499,0.173877999,0.750803557,17.70710678,46,30.5,6.01161679,8
3.33811035,-0.020756253,9.974751026,0.222085768,0.794380079,85.63158005,1817,355.9,16.7933643,8
0.604160105,0.409644197,1.405072672,0.700504742,0.606708067,141.830169,6981,1038.857143,19.37363188,8
0.765814449,0.158833492,2.227362316,0.194313323,0.727248851,32.46396103,436,90.46666667,8.491397101,8
2.872188196,0.311380434,7.034728771,0.20924321,0.688321513,16.35482295,70,22.96153846,5.072469245,8
0.91703094,0.350297964,1.708771726,0.187544567,0.539019835,30.33121112,1752,94.03448276,7.212878878,8
2.917950496,0.004719752,7.874066549,0.291430669,0.787932528,48.98327826,489,115.4210526,10.2482539,8
1.870813551,-0.195620184,5.611445478,0.251015868,0.847098442,58.43441918,1368,208.2,12.53697763,8
4.518468366,0.848887298,8.756339317,0.152809594,0.341944084,8.926682978,19,10.65217391,3.640344383,8
6.944886713,0.279465569,16.33939937,0.16595459,0.582018701,18.82842712,32,32,6.383076486,8
3.559838868,0.665193857,6.969396565,0.199074074,0.878310066,14,18,18,4.787307365,7
2.835488897,0.105737676,6.485169614,0.180358962,0.655769229,12.93198052,22,18.5,4.831380575,7
4.679397874,-0.037734721,9.90836853,0.163928196,0.631977069,17.53553391,32,30,6.176948904,7
4.188059083,-0.011682046,7.704427097,0.161260933,0.560611911,16.82842712,28,28,5.970821321,7
3.203428311,0.920844328,5.608221768,0.159630138,0.572412598,16.24264069,27,27,5.863230143,7
1.717056492,0.002958287,3.610946556,0.164264118,0.661637882,21.07106781,42,42,7.312732791,7
2.910500687,0.061220057,6.109392546,0.205429175,0.861446812,17.28798701,38,27,5.668696462,7
1.066058524,0.417252985,1.965986805,0.195561303,0.575652504,14.22061734,61,19,4.744398201,7
1.02551147,0.421338217,1.908385442,0.186869665,0.583300947,13.76693165,93,18.55454545,4.656446987,7
2.246561317,0.37245504,4.989472767,0.164935968,0.473315634,36.97056275,105,105,11.56244577,7
1.041541967,0.407109129,1.970751721,0.184663624,0.566507648,13.33893315,137,17.66386555,4.542199713,7
0.988883246,0.434357958,1.7254673,0.180825751,0.534902335,12.87271265,61,17.14414414,4.504509542,7
1.021709959,0.385461461,1.911477098,0.183370211,0.595043306,13.3828905,56,17.95412844,4.618165173,7
1.049227755,0.4069577,1.935917626,0.186653512,0.534360624,13.45645967,92,17.9379845,4.58104287,7
4.879176707,0.073532199,11.51977571,0.377302448,0.86577645,1826.564538,61607,61607,280.0608906,7
4.877439996,0.465409148,11.35171513,0.279036965,0.809361004,888.1903858,61834,30940,144.1181337,7
4.880124638,0.083336415,11.88401558,0.373422173,0.865346113,1809.008189,61968,61968,280.8916305,7
4.886069708,0.12360558,9.445354285,0.373464289,0.861108999,1940.043723,90000,90000,281.4712373,7
4.858460381,0.086156831,12.89634496,0.374148081,0.861194132,1945.049819,62139,62139,281.2562882,7
4.926727495,0.051922075,11.16172922,0.371461274,0.859545493,1912.416306,62488,62488,282.0677094,7
4.89728009,0.065158119,10.26825648,0.369961459,0.86306139,1894.665043,62404,62404,281.8780597,7
4.25739488,0.224923186,9.016796796,0.488152144,0.862006438,632.0264188,62148,20760,99.7897489,7
4.936184397,0.059041159,11.28265194,0.37191437,0.862771654,1918.49347,62224,62224,281.4712373,7
4.880860627,0.063591593,12.51534213,0.375354139,0.862024163,1937.428499,90000,90000,280.927891,7
4.832522363,0.138288901,11.30872122,0.377661162,0.862532672,1939.150324,61755,61755,280.4061962,7
4.9555375,0.046958109,9.555072436,0.380563762,0.863050078,1933.428499,61450,61450,279.7151587,7
4.90430648,0.136424138,12.53753511,0.375379843,0.862223714,1935.629509,90000,90000,280.9596151,7
4.866776883,0.056126345,11.38739727,0.375332838,0.862017169,1935.043723,90000,90000,280.9686784,7
4.946945069,0.05470302,11.38672216,0.377490091,0.862929857,1947.801082,61762,61762,280.4243584,7
4.098004158,0.168381017,9.022594254,0.984388838,0.931222897,968.0040943,61608,30867.5,146.3942218,7
4.776621586,0.142383958,11.08702252,0.376706324,0.862627311,1949.043723,90000,90000,280.6149905,7
4.863181289,0.053301755,10.27327979,0.378552291,0.862618047,1938.87215,61685,61685,280.2494983,7
4.602307675,0.107411589,12.37214755,0.589902445,0.838824928,2064.139177,40695,40695,227.5971828,7
4.536679204,0.135752771,12.8675355,0.593377549,0.839208426,2100.281313,40680,40680,227.5356376,7
4.42615205,0.095689012,14.76628603,0.591100323,0.841013868,2024.482323,40815,40815,227.9381777,7
4.379130976,0.103027446,12.83261663,0.604496135,0.843742401,2070.517857,40777,40777,227.8180492,7
4.439591149,0.098435167,14.26631201,0.593932037,0.844316781,2002.482323,40998,40998,228.4403554,7
3.536593356,0.224958953,9.46579494,0.378747005,0.818297182,1016.241161,40627,20316.5,115.084026,7
4.315929871,0.13320591,10.7995651,0.615118407,0.848452219,2060.961508,41031,41031,228.554586,7
4.346919977,0.086156831,11.05452214,0.613895544,0.848091446,2058.381818,41017,41017,228.501657,7
4.354230156,0.082349297,9.706003859,0.61836829,0.849517091,2077.695526,41032,41032,228.5323016,7
4.448207385,0.131237075,10.47789729,0.595256013,0.846679449,2011.825469,41601,41601,230.1312644,7
4.455685976,0.111195703,11.80871455,0.606633603,0.848355073,2005.13308,41406,41406,229.6078322,7
3.258042218,0.211297444,8.674457738,0.383885394,0.766606502,1023.980754,41629,20820.5,117.055999,7
4.352882954,0.132009001,11.81031291,0.607358998,0.852516583,2045.653896,42370,42370,232.232385,7
4.411837173,0.124403005,12.03650158,0.614442138,0.855670008,2032.097546,42482,42482,232.5665837,7
4.362505264,0.075121229,12.34450411,0.618672386,0.855980616,2040.582828,42255,42255,231.9224107,7
4.398940815,0.131620515,10.62423838,0.625651238,0.857930714,2120.967604,42446,42446,232.4515859,7
4.447553157,0.092128684,11.261932,0.624990571,0.859406585,2099.245779,42629,42629,232.9139697,7
4.454253582,0.088111831,13.89315628,0.611932366,0.857934934,2041.31075,43037,43037,234.0509735,7
14.96764835,0.447958722,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
6.867414746,-0.034625069,15.91787694,0.182959922,0.602746683,51.89703152,483,198.6428571,15.20796213,6
4.796806775,0.337394285,10.85844729,0.218106817,0.670866506,72.87583649,13254,424.0588235,11.76182307,6
4.919876052,0.245466576,10.83317004,0.193734345,0.629337642,43.48790375,7019,183.4725275,10.06378164,6
4.692957204,0.188020017,10.27094199,0.190393258,0.686537781,41.82774511,6518,171.6315789,10.00212073,6
4.498949598,0.412621716,9.73323862,0.202686889,0.637431944,60.03982445,50050,836.1447368,12.10722646,6
4.901396016,0.393746745,10.75644574,0.20756392,0.649095656,66.45841068,34424,567.6385542,10.99655002,6
3.747476528,0.318095544,8.321091062,0.201614514,0.593942936,56.09397235,14717,303.9569892,10.31716152,6
4.043237829,0.247505171,9.050220803,0.230353437,0.69921552,48.78111626,8662,207.387931,10.04527191,6
4.017467065,0.297617476,9.173666825,0.210841803,0.676851294,53.3759142,8228,255.8596491,10.63463587,6
4.572512262,0.422549776,9.907145396,0.185093295,0.578824636,54.55469211,14814,566.2631579,11.61072045,6
4.487277381,0.460172426,9.532808199,0.187119726,0.590412093,52.84699195,18150,526.0246914,11.45899754,6
14.96775118,0.449198987,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
4.754786403,0.356563583,10.60416373,0.198840733,0.671630045,58.25254549,16195,501.0410959,12.57653472,6
4.701319482,0.42612206,10.50958928,0.195276064,0.611151802,52.68178711,11594,431.3037975,11.145831,6
4.833384135,0.39426076,10.62629247,0.191249124,0.676582943,53.14528954,10263,408.4133333,11.59735798,6
4.799555497,0.405587267,10.16212324,0.177767105,0.582983438,47.39207802,20499,478.4193548,11.50543551,6
3.749652039,0.325433455,8.249293581,0.199739099,0.591402564,39.12780988,10725,244.804878,9.116034305,6
14.96783933,0.44857302,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96783933,0.44857302,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96764835,0.447958722,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96764835,0.447958722,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96775118,0.449198987,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96764835,0.447958722,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96775118,0.449198987,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96764835,0.447958722,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96764835,0.447958722,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96764835,0.447958722,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96775118,0.449198987,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96764835,0.447958722,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96775118,0.449198987,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96775118,0.449198987,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
14.96775118,0.449198987,30.49953108,0.207255962,0.749298604,45.56324403,523,148.2916667,12.66631859,6
2.883150481,0.278051366,6.338191454,0.191545541,0.630357385,88.63688204,33785,1137.612903,14.50351876,6
2.575624515,0.259053429,5.624454205,0.194141801,0.583638091,84.66723639,32889,1122,14.078655,6
2.934325477,0.279148062,6.86970813,0.198585848,0.651202783,101.784688,36836,1279.767857,15.64191111,6
2.728584278,0.341392481,6.050529101,0.196691637,0.619565378,92.80401379,34968,1247.807018,15.05037059,6
2.804830712,0.214803163,6.361587928,0.196493153,0.611786949,105.3336481,36390,1281.054545,15.81585078,6
2.526533754,0.344720418,5.618441801,0.19598105,0.675674932,83.87294911,37849,1164.966667,14.80062491,6
2.775675299,0.32657417,6.2146365,0.193517662,0.629129654,83.46686062,41236,1174.262295,14.84074593,6
2.621352542,0.338505255,5.861362977,0.195422934,0.551304235,109.7812367,90409,1899.803922,15.14004858,6
2.81930514,0.344459323,6.288099119,0.198335717,0.658410542,82.62847793,46168,1091.742424,13.9068489,6
1.68728331,0.261291353,3.888473998,0.198761334,0.616445631,97.26616413,119995,1493.494118,10.7079139,5
1.749620751,0.246230664,4.143177655,0.205833154,0.60201189,96.97141326,119995,1507.917647,11.36947107,5
1.745681732,0.201347344,4.420645186,0.215314962,0.671727016,108.66667,72719,1095.472973,12.87348943,5
1.837877997,0.274582435,4.2131246,0.208984607,0.640627965,90.35631756,71417,888.3033708,11.1436999,5
